epoch	step	trigger	psnr_noise	ssim_noise	psnr_rain	ssim_rain	psnr_haze	ssim_haze	psnr_avr	ssim_avr	loss
19	16000	iter	33.6927	0.9474	31.0934	0.9150	27.6136	0.8403	35.1552	0.9698	23.1427	0.9019	29.6993	0.9242	0.01891
19	-	epoch	33.7146	0.9479	31.1114	0.9157	27.6531	0.8423	35.8411	0.9722	22.1379	0.8950	29.6018	0.9230	0.02075
20	2000	iter	33.6584	0.9471	31.0673	0.9143	27.6048	0.8390	36.0665	0.9741	24.0729	0.8730	30.3054	0.9157	0.01855
20	4000	iter	33.6710	0.9466	31.0832	0.9140	27.6044	0.8377	35.9119	0.9733	22.0655	0.8883	29.5879	0.9203	0.02416
20	6000	iter	33.7054	0.9475	31.0863	0.9146	27.6146	0.8384	36.1168	0.9744	24.2001	0.9069	30.3730	0.9272	0.01690
20	8000	iter	33.7152	0.9481	31.1163	0.9156	27.6408	0.8404	36.0789	0.9745	24.4838	0.9009	30.4623	0.9256	0.02058
20	10000	iter	33.6995	0.9478	31.1129	0.9153	27.6386	0.8404	36.0357	0.9738	23.5547	0.9117	30.1358	0.9289	0.01889
20	12000	iter	33.6548	0.9468	31.1073	0.9145	27.6562	0.8402	36.2076	0.9742	23.2158	0.9059	30.0765	0.9269	0.01855
20	14000	iter	33.6645	0.9470	31.1227	0.9158	27.6688	0.8420	35.9846	0.9730	23.9100	0.9117	30.2378	0.9288	0.02172
20	16000	iter	33.7342	0.9483	31.1207	0.9159	27.6528	0.8414	36.1111	0.9743	23.4349	0.9057	30.1273	0.9273	0.02737
20	-	epoch	33.7154	0.9476	31.0904	0.9148	27.6106	0.8397	35.9994	0.9739	23.3061	0.8926	30.0370	0.9224	0.02058
