timestamp, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%], pstate
2026/06/11 15:45:55.290, 270.45 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 95 %, P1
2026/06/11 15:45:56.299, 341.59 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:45:57.307, 291.28 W, 49, 2857 MHz, 13801 MHz, 22426 MiB, 45 %, P1
2026/06/11 15:45:58.315, 338.68 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 88 %, P1
2026/06/11 15:45:59.323, 275.77 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 26 %, P1
2026/06/11 15:46:00.331, 304.29 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:01.343, 326.23 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:02.355, 310.64 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:03.358, 284.62 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:04.360, 315.50 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:05.360, 318.70 W, 56, 2842 MHz, 13801 MHz, 22426 MiB, 76 %, P1
2026/06/11 15:46:06.371, 282.01 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 28 %, P1
2026/06/11 15:46:07.385, 294.05 W, 44, 2857 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:08.396, 277.86 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:09.410, 323.13 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 35 %, P1
2026/06/11 15:46:10.421, 271.20 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:11.435, 340.39 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:12.445, 257.45 W, 45, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:13.455, 282.28 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:46:14.467, 317.90 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:15.475, 261.74 W, 47, 2857 MHz, 13801 MHz, 22426 MiB, 24 %, P1
2026/06/11 15:46:16.487, 282.53 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:17.500, 297.97 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 64 %, P1
2026/06/11 15:46:18.506, 307.47 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 67 %, P1
2026/06/11 15:46:19.512, 311.87 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 58 %, P1
2026/06/11 15:46:20.518, 312.93 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 62 %, P1
2026/06/11 15:46:21.525, 307.53 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 61 %, P1
2026/06/11 15:46:22.532, 314.23 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:46:23.540, 305.81 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 59 %, P1
2026/06/11 15:46:24.547, 313.11 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:46:25.555, 303.67 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:26.567, 331.88 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:27.579, 273.02 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 24 %, P1
2026/06/11 15:46:28.594, 302.85 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:29.606, 340.52 W, 56, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:30.616, 286.58 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:31.629, 283.39 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:32.641, 327.78 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:33.652, 245.19 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 32 %, P1
2026/06/11 15:46:34.661, 302.04 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:35.669, 338.19 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:36.677, 310.86 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 24 %, P1
2026/06/11 15:46:37.677, 298.48 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:38.691, 251.60 W, 49, 2857 MHz, 13801 MHz, 22426 MiB, 72 %, P1
2026/06/11 15:46:39.694, 329.88 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:40.694, 320.37 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:41.702, 297.49 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:42.702, 274.43 W, 45, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:43.704, 281.12 W, 44, 2857 MHz, 13801 MHz, 22426 MiB, 13 %, P1
2026/06/11 15:46:44.704, 301.45 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:46:45.715, 313.30 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 4 %, P1
2026/06/11 15:46:46.728, 263.15 W, 44, 2857 MHz, 13801 MHz, 22426 MiB, 11 %, P1
2026/06/11 15:46:47.733, 290.70 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:48.740, 297.03 W, 45, 2850 MHz, 13801 MHz, 22426 MiB, 1 %, P1
2026/06/11 15:46:49.748, 290.64 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:50.755, 293.50 W, 46, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:51.761, 265.09 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:52.767, 308.94 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:53.775, 288.40 W, 46, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:54.786, 262.49 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:46:55.791, 303.76 W, 46, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:56.796, 278.47 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:46:57.808, 304.15 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:46:58.816, 256.15 W, 48, 2857 MHz, 13801 MHz, 22426 MiB, 70 %, P1
2026/06/11 15:46:59.823, 314.03 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 12 %, P1
2026/06/11 15:47:00.829, 267.14 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:47:01.835, 310.96 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:02.839, 265.58 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:47:03.851, 313.56 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 19 %, P1
2026/06/11 15:47:04.856, 257.47 W, 48, 2857 MHz, 13801 MHz, 22426 MiB, 87 %, P1
2026/06/11 15:47:05.866, 317.79 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:47:06.878, 295.87 W, 46, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:07.883, 275.97 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:47:08.892, 304.96 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:09.897, 273.07 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:47:10.908, 331.62 W, 57, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:47:11.916, 286.27 W, 46, 2850 MHz, 13801 MHz, 22426 MiB, 9 %, P1
2026/06/11 15:47:12.926, 297.05 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:47:13.934, 328.57 W, 56, 2842 MHz, 13801 MHz, 22426 MiB, 88 %, P1
2026/06/11 15:47:14.946, 296.65 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:15.960, 273.21 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:16.970, 245.99 W, 49, 2857 MHz, 13801 MHz, 22426 MiB, 28 %, P1
2026/06/11 15:47:17.981, 303.07 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:47:18.991, 314.07 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:20.000, 273.30 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:47:21.007, 312.84 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 2 %, P1
2026/06/11 15:47:22.016, 260.53 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:47:23.028, 327.95 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:47:24.035, 282.39 W, 46, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:25.041, 285.34 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:26.055, 303.33 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:27.064, 281.01 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:28.074, 302.33 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:29.078, 246.15 W, 49, 2857 MHz, 13801 MHz, 22426 MiB, 50 %, P1
2026/06/11 15:47:30.090, 301.76 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:47:31.102, 289.46 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:47:32.108, 318.68 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 0 %, P1
2026/06/11 15:47:33.119, 251.05 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:47:34.120, 328.11 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 24 %, P1
2026/06/11 15:47:35.121, 258.19 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 28 %, P1
2026/06/11 15:47:36.121, 290.57 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:47:37.131, 335.06 W, 56, 2842 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:47:38.134, 267.54 W, 46, 2857 MHz, 13801 MHz, 22426 MiB, 23 %, P1
2026/06/11 15:47:39.141, 303.63 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:47:40.142, 330.62 W, 57, 2842 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 15:47:41.150, 255.05 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 72 %, P1
2026/06/11 15:47:42.154, 323.70 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:47:43.162, 312.49 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 62 %, P1
2026/06/11 15:47:44.171, 316.45 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 61 %, P1
2026/06/11 15:47:45.186, 320.31 W, 54, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:47:46.192, 310.68 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 64 %, P1
2026/06/11 15:47:47.192, 316.89 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 65 %, P1
2026/06/11 15:47:48.196, 319.36 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 67 %, P1
2026/06/11 15:47:49.211, 324.13 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:47:50.225, 320.39 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 71 %, P1
2026/06/11 15:47:51.227, 314.66 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 63 %, P1
2026/06/11 15:47:52.243, 319.04 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 66 %, P1
2026/06/11 15:47:53.244, 319.42 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 67 %, P1
2026/06/11 15:47:54.244, 324.48 W, 54, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:47:55.246, 322.84 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:47:56.247, 313.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 65 %, P1
2026/06/11 15:47:57.253, 320.12 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 65 %, P1
2026/06/11 15:47:58.254, 319.29 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 67 %, P1
2026/06/11 15:47:59.254, 324.68 W, 54, 2850 MHz, 13801 MHz, 22426 MiB, 77 %, P1
2026/06/11 15:48:00.255, 321.25 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 68 %, P1
2026/06/11 15:48:01.268, 318.61 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 66 %, P1
2026/06/11 15:48:02.270, 321.59 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 65 %, P1
2026/06/11 15:48:03.285, 330.62 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:48:04.288, 332.93 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 44 %, P1
2026/06/11 15:48:05.303, 321.59 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 41 %, P1
2026/06/11 15:48:06.319, 319.56 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 72 %, P1
2026/06/11 15:48:07.335, 343.37 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 81 %, P1
2026/06/11 15:48:08.338, 315.85 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 58 %, P1
2026/06/11 15:48:09.345, 323.45 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 86 %, P1
2026/06/11 15:48:10.354, 317.61 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 58 %, P1
2026/06/11 15:48:11.363, 313.44 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 74 %, P1
2026/06/11 15:48:12.367, 337.42 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:48:13.382, 320.39 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 64 %, P1
2026/06/11 15:48:14.382, 321.35 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 58 %, P1
2026/06/11 15:48:15.383, 320.54 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 53 %, P1
2026/06/11 15:48:16.388, 334.18 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 81 %, P1
2026/06/11 15:48:17.390, 327.69 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 99 %, P1
2026/06/11 15:48:18.403, 310.52 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 60 %, P1
2026/06/11 15:48:19.404, 326.29 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 78 %, P1
2026/06/11 15:48:20.406, 319.80 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 71 %, P1
2026/06/11 15:48:21.406, 316.10 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 5 %, P1
2026/06/11 15:48:22.421, 325.46 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 74 %, P1
2026/06/11 15:48:23.435, 311.05 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 34 %, P1
2026/06/11 15:48:24.445, 311.10 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 7 %, P1
2026/06/11 15:48:25.446, 292.36 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 51 %, P1
2026/06/11 15:48:26.454, 321.05 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 56 %, P1
2026/06/11 15:48:27.463, 328.63 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:48:28.466, 332.38 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 54 %, P1
2026/06/11 15:48:29.480, 332.75 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 57 %, P1
2026/06/11 15:48:30.481, 340.37 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:48:31.496, 325.20 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 55 %, P1
2026/06/11 15:48:32.496, 332.98 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 55 %, P1
2026/06/11 15:48:33.510, 340.59 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:48:34.524, 337.22 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 55 %, P1
2026/06/11 15:48:35.527, 335.99 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 61 %, P1
2026/06/11 15:48:36.535, 316.73 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 69 %, P1
2026/06/11 15:48:37.548, 325.90 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 51 %, P1
2026/06/11 15:48:38.553, 322.29 W, 51, 2850 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:48:39.562, 319.90 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 53 %, P1
2026/06/11 15:48:40.565, 321.75 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 61 %, P1
2026/06/11 15:48:41.573, 332.55 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:48:42.581, 330.79 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 59 %, P1
2026/06/11 15:48:43.589, 337.49 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 58 %, P1
2026/06/11 15:48:44.597, 318.41 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 78 %, P1
2026/06/11 15:48:45.605, 337.49 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 75 %, P1
2026/06/11 15:48:46.613, 335.13 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 54 %, P1
2026/06/11 15:48:47.620, 333.77 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 82 %, P1
2026/06/11 15:48:48.628, 337.22 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 88 %, P1
2026/06/11 15:48:49.634, 330.36 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 64 %, P1
2026/06/11 15:48:50.640, 334.35 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:48:51.649, 325.38 W, 53, 2850 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:48:52.656, 330.85 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 91 %, P1
2026/06/11 15:48:53.663, 326.18 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 59 %, P1
2026/06/11 15:48:54.671, 337.70 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 70 %, P1
2026/06/11 15:48:55.678, 336.91 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 87 %, P1
2026/06/11 15:48:56.688, 311.96 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 5 %, P1
2026/06/11 15:48:57.694, 306.60 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 4 %, P1
2026/06/11 15:48:58.700, 325.23 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 84 %, P1
2026/06/11 15:48:59.708, 320.78 W, 47, 2842 MHz, 13801 MHz, 22426 MiB, 24 %, P1
2026/06/11 15:49:00.716, 321.25 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 68 %, P1
2026/06/11 15:49:01.724, 326.85 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 86 %, P1
2026/06/11 15:49:02.731, 314.48 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 32 %, P1
2026/06/11 15:49:03.740, 326.50 W, 55, 2842 MHz, 13801 MHz, 22426 MiB, 76 %, P1
2026/06/11 15:49:04.748, 310.98 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 57 %, P1
2026/06/11 15:49:05.756, 319.39 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 76 %, P1
2026/06/11 15:49:06.764, 334.15 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:07.772, 335.78 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 53 %, P1
2026/06/11 15:49:08.780, 316.80 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 57 %, P1
2026/06/11 15:49:09.789, 331.80 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 29 %, P1
2026/06/11 15:49:10.795, 304.22 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 56 %, P1
2026/06/11 15:49:11.802, 315.84 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:12.810, 308.11 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 33 %, P1
2026/06/11 15:49:13.816, 298.20 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 43 %, P1
2026/06/11 15:49:14.823, 309.22 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:15.830, 308.30 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 46 %, P1
2026/06/11 15:49:16.837, 302.67 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 64 %, P1
2026/06/11 15:49:17.846, 310.90 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 86 %, P1
2026/06/11 15:49:18.853, 287.44 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 13 %, P1
2026/06/11 15:49:19.861, 305.81 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 82 %, P1
2026/06/11 15:49:20.868, 313.43 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 74 %, P1
2026/06/11 15:49:21.875, 293.15 W, 47, 2842 MHz, 13801 MHz, 22426 MiB, 24 %, P1
2026/06/11 15:49:22.881, 315.13 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:49:23.888, 302.96 W, 48, 2850 MHz, 13801 MHz, 22426 MiB, 28 %, P1
2026/06/11 15:49:24.896, 299.63 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 63 %, P1
2026/06/11 15:49:25.904, 308.12 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:26.912, 301.53 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 52 %, P1
2026/06/11 15:49:27.921, 299.14 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 36 %, P1
2026/06/11 15:49:28.929, 305.23 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:29.935, 306.90 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 59 %, P1
2026/06/11 15:49:30.944, 298.25 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 30 %, P1
2026/06/11 15:49:31.953, 301.95 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:32.961, 302.99 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 67 %, P1
2026/06/11 15:49:33.969, 290.22 W, 47, 2850 MHz, 13801 MHz, 22426 MiB, 23 %, P1
2026/06/11 15:49:34.980, 285.46 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 83 %, P1
2026/06/11 15:49:35.987, 305.43 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:49:36.997, 286.71 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 24 %, P1
2026/06/11 15:49:38.004, 302.75 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:49:39.011, 306.70 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 46 %, P1
2026/06/11 15:49:40.018, 295.73 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 49 %, P1
2026/06/11 15:49:41.027, 308.18 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:42.037, 293.89 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 33 %, P1
2026/06/11 15:49:43.045, 301.23 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 68 %, P1
2026/06/11 15:49:44.054, 309.73 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 82 %, P1
2026/06/11 15:49:45.062, 303.23 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 29 %, P1
2026/06/11 15:49:46.070, 301.61 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 98 %, P1
2026/06/11 15:49:47.077, 307.45 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 83 %, P1
2026/06/11 15:49:48.085, 283.68 W, 48, 2842 MHz, 13801 MHz, 22426 MiB, 16 %, P1
2026/06/11 15:49:49.093, 291.02 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 68 %, P1
2026/06/11 15:49:50.101, 310.51 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 96 %, P1
2026/06/11 15:49:51.110, 300.08 W, 49, 2842 MHz, 13801 MHz, 22426 MiB, 27 %, P1
2026/06/11 15:49:52.121, 300.70 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 67 %, P1
2026/06/11 15:49:53.135, 309.14 W, 54, 2842 MHz, 13801 MHz, 22426 MiB, 92 %, P1
2026/06/11 15:49:54.138, 284.74 W, 49, 2850 MHz, 13801 MHz, 22426 MiB, 19 %, P1
2026/06/11 15:49:55.153, 302.86 W, 51, 2842 MHz, 13801 MHz, 22426 MiB, 82 %, P1
2026/06/11 15:49:56.161, 308.26 W, 52, 2842 MHz, 13801 MHz, 22426 MiB, 67 %, P1
2026/06/11 15:49:57.167, 301.30 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 39 %, P1
2026/06/11 15:49:58.168, 308.43 W, 53, 2842 MHz, 13801 MHz, 22426 MiB, 97 %, P1
2026/06/11 15:49:59.168, 296.00 W, 50, 2842 MHz, 13801 MHz, 22426 MiB, 49 %, P1
2026/06/11 15:50:00.172, 296.64 W, 50, 2850 MHz, 13801 MHz, 22426 MiB, 32 %, P1
